"track_name","track_artist","track_popularity","track_album_release_date","playlist_genre","playlist_subgenre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","skip_percentage","intentional_percentage","unintentional_percantage","finished_percentage","listens","playing_time_percentage"
"Another Brick in the Wall, Pt. 2","Pink Floyd",76,"1979-11-30","rock","album rock",0.694,0.394,0,-15.881,1,0.0428,0.0781,0.000677,0.247,0.719,104.126,238747,0,0.0461538461538462,0.953846153846154,0.646153846153846,65,0.749507670011802
"Paranoid","Black Sabbath",15,"2014-03-28","rock","album rock",0.426,0.619,4,-11.501,0,0.0722,8.44e-05,0.00239,0.17,0.382,162.721,168440,0.0175438596491228,0.087719298245614,0.912280701754386,0.43859649122807,57,0.626371720681423
"Bad Moon Rising","Creedence Clearwater Revival",24,"1969-08-03","rock","album rock",0.647,0.762,2,-5.856,1,0.0287,0.0599,3.35e-06,0.0705,0.93,89.837,141600,0.018018018018018,0.0990990990990991,0.900900900900901,0.594594594594595,111,0.750199076194839
"All Along the Watchtower","Jimi Hendrix",76,"1968-10-25","rock","album rock",0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,240800,0.0714285714285714,0.0535714285714286,0.946428571428571,0.517857142857143,56,0.548572985880399
"(I Can't Get No) Satisfaction - Mono Version","The Rolling Stones",76,"1965-07-30","rock","album rock",0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,222813,0,0.0697674418604651,0.930232558139535,0.627906976744186,86,0.801504734546928
"Walk This Way","Aerosmith",65,"1980-11-11","rock","album rock",0.629,0.785,5,-10.761,1,0.0471,0.0249,9.45e-06,0.0522,0.869,108.531,211027,0.0350877192982456,0.087719298245614,0.912280701754386,0.508771929824561,57,0.631851715324696
"Brown Eyed Girl","Van Morrison",79,"1967-09","rock","album rock",0.491,0.583,7,-10.964,1,0.0376,0.182,0,0.407,0.907,150.572,183307,0.0222222222222222,0.0444444444444444,0.955555555555556,0.755555555555556,45,0.831890883720874
"Purple Haze","Jimi Hendrix",71,"1967-05-12","rock","album rock",0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,170813,0.27027027027027,0.0810810810810811,0.918918918918919,0.351351351351351,37,0.24414228235366
"Revolution - Remastered 2009","The Beatles",68,"1973-04-02","rock","album rock",0.407,0.834,6,-9.224,1,0.208,0.0734,0.00021,0.241,0.71,121.38,205293,0.04,0,1,0.56,75,0.597605373782837
"Wish You Were Here","Pink Floyd",76,"1975-09-12","rock","album rock",0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.883,334744,0.0384615384615385,0.0192307692307692,0.980769230769231,0.653846153846154,52,0.680471954228168
"Comfortably Numb","Pink Floyd",74,"1979-11-30","rock","album rock",0.472,0.366,11,-12.595,0,0.0286,0.15,0.308,0.0837,0.171,127.167,382297,0.0425531914893617,0.0212765957446809,0.978723404255319,0.553191489361702,47,0.59802234633327
"Go Your Own Way - 2004 Remaster","Fleetwood Mac",73,"1977-02-04","rock","album rock",0.586,0.941,5,-5.139,1,0.0375,0.0167,0.000776,0.068,0.831,135.448,223613,0.0714285714285714,0.0714285714285714,0.928571428571429,0.380952380952381,42,0.54401215705791
"Dust in the Wind","Kansas",77,"1977","rock","album rock",0.475,0.322,7,-10.687,1,0.0283,0.367,0.00056,0.11,0.387,93.503,206267,0,0,1,0.555555555555556,36,0.618071749506977
"Gimme Shelter","The Rolling Stones",22,"1969-12-05","rock","album rock",0.63,0.616,1,-8.128,0,0.0309,0.463,0.0408,0.173,0.509,118.65,270773,0,0.115384615384615,0.884615384615385,0.596153846153846,52,0.710472993415717
"For What It's Worth","Buffalo Springfield",73,"1966-12-05","rock","album rock",0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,153693,0.008,0.112,0.888,0.632,125,1.07248590371715
"Pinball Wizard","The Who",18,"1969-05-23","rock","album rock",0.543,0.715,2,-8.89,1,0.0356,0.0192,0,0.256,0.468,124.011,180943,0.121212121212121,0.181818181818182,0.818181818181818,0.515151515151515,33,0.866837857359735
"Who Are You","The Who",17,"1978-08-18","rock","album rock",0.651,0.661,9,-11.405,1,0.0511,0.265,0.00313,0.106,0.489,156.371,378707,0.28,0.24,0.76,0.28,25,0.555230508018072
"Born to Run","Bruce Springsteen",73,"1975-08-25","rock","album rock",0.27,0.944,4,-4.199,1,0.0975,0.00501,2.05e-05,0.116,0.606,146.347,269920,0,0.0769230769230769,0.923076923076923,0.5,26,0.546636182800602
"Let It Rain","Eric Clapton",15,"1970-08-01","rock","album rock",0.43,0.682,2,-10.267,1,0.0314,0.0534,0.00329,0.142,0.693,122.304,302493,0.0882352941176471,0,1,0.352941176470588,34,0.272050729029996
"Nowhere To Run","Martha Reeves & The Vandellas",35,"2002","rock","album rock",0.61,0.825,2,-9.316,0,0.0515,0.117,0.00238,0.153,0.841,129.3,176907,0.121212121212121,0,1,0.333333333333333,33,0.368989458765443
"Magic","Coldplay",72,"2014-05-19","rock","album rock",0.738,0.483,6,-8.915,0,0.0403,0.0262,0.616,0.106,0.355,93.458,285014,0.0588235294117647,0.0196078431372549,0.980392156862745,0.490196078431373,51,0.509583842940223
"True Love","Coldplay",58,"2014-05-19","rock","album rock",0.482,0.574,11,-7.963,1,0.028,0.00382,0.08,0.123,0.184,119.994,246000,0.0980392156862745,0.0980392156862745,0.901960784313726,0.392156862745098,51,0.600787262872629
"A Sky Full of Stars","Coldplay",78,"2014-05-19","rock","album rock",0.551,0.636,6,-7.125,1,0.0281,0.00713,0.00203,0.217,0.153,124.996,268467,0.0810810810810811,0.027027027027027,0.972972972972973,0.243243243243243,37,0.252189433116698
"Stuck In The Middle With You","Stealers Wheel",71,"2009-01-01","rock","album rock",0.795,0.564,7,-10.482,1,0.0392,0.0934,0.000531,0.0631,0.961,124.166,203893,0.00970873786407767,0.0776699029126214,0.922330097087379,0.524271844660194,103,0.709082847994848
"Magic","Pilot",57,"2009-12-07","rock","album rock",0.394,0.589,9,-6.68,0,0.0608,0.346,0,0.134,0.727,203.176,186333,0.0588235294117647,0.0196078431372549,0.980392156862745,0.490196078431373,51,0.779456829502905
"We Are The Champions","Queen",0,"1992","rock","album rock",0.281,0.312,10,-14.576,1,0.033,0.45,1.26e-06,0.0949,0.221,90.143,180800,0.0869565217391304,0,1,0.521739130434783,23,0.492003895729127
"Reelin' In The Years","Steely Dan",1,"2000-01-01","rock","album rock",0.518,0.784,2,-8.924,1,0.0369,0.117,0,0.0954,0.736,135.25,277200,0.15,0.1,0.9,0.8,20,0.867435966810967
"You Sexy Thing","Hot Chocolate",71,"1975","rock","album rock",0.791,0.734,5,-5.464,1,0.0629,0.522,0.00165,0.167,0.962,105.854,244920,0.0583333333333333,0.291666666666667,0.708333333333333,0.475,120,0.916093724481463
"Uprising","Muse",75,"2009-09-10","rock","album rock",0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,304840,0,0,1,0.2,35,0.287414568766753
"You're Beautiful","James Blunt",76,"2005-08-08","rock","album rock",0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,209493,0.0196078431372549,0.0196078431372549,0.980392156862745,0.588235294117647,51,0.556199874898717
"Welcome to My Life","Simple Plan",68,"2004-10-26","rock","album rock",0.421,0.858,1,-4.535,1,0.0963,0.0134,0,0.067,0.491,173.255,206773,0,0.0625,0.9375,0.416666666666667,48,0.52154304881843
"Crazy","Gnarls Barkley",75,"2006-04-24","rock","album rock",0.855,0.587,8,-4.589,1,0.0336,0.0505,0.00714,0.105,0.64,111.97,177466,0.16,0.08,0.92,0.64,25,0.702832767966822
"American Idiot","Green Day",78,"2004-09-21","rock","album rock",0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,176346,0,0.0222222222222222,0.977777777777778,0.444444444444444,45,0.5425999644638
"Starlight","Muse",73,"2006-06-19","rock","album rock",0.55,0.874,4,-4.046,1,0.0321,0.000436,1.02e-05,0.206,0.318,121.61,240213,0,0.0204081632653061,0.979591836734694,0.551020408163265,49,0.644035561296492
"Smile","Lily Allen",64,"2006-07-14","rock","album rock",0.632,0.639,5,-5.938,1,0.0259,0.00143,0,0.221,0.733,95.506,196893,0.0333333333333333,0.0333333333333333,0.966666666666667,0.483333333333333,60,0.556746642423381
"Welcome to the Black Parade","My Chemical Romance",78,"2006-10-23","rock","album rock",0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,311107,0.0149253731343284,0.0597014925373134,0.940298507462687,0.328358208955224,67,0.580348729661518
"Somebody Told Me","The Killers",65,"2004-06-15","rock","album rock",0.502,0.972,10,-3.96,0,0.0793,6.78e-05,0.000702,0.0627,0.729,138.019,197280,0,0,1,0.73134328358209,67,0.725830776167823
"Hey There Delilah","Plain White T's",64,"2006","rock","album rock",0.51,0.376,2,-10.995,1,0.0307,0.865,0.000121,0.113,0.321,103.851,232853,0,0.25,0.75,0.55,20,0.99705608259288
"Are You Gonna Be My Girl","Jet",74,"2003-09-15","rock","album rock",0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.152,0.537,105.046,213800,0,0.0526315789473684,0.947368421052632,0.342105263157895,38,0.395529639111811
"The Kill","Thirty Seconds To Mars",71,"2005-01-01","rock","album rock",0.309,0.912,4,-3.881,0,0.0646,0.0014,0.000271,0.582,0.302,183.035,231533,0.0571428571428571,0.0285714285714286,0.971428571428571,0.342857142857143,35,0.228529348793847
"Crazy Little Thing Called Love - Remastered 2011","Queen",74,"1980-06-27","rock","album rock",0.599,0.761,0,-6.887,1,0.0421,0.713,4.74e-06,0.349,0.712,77.015,163373,0,0.0327868852459016,0.967213114754098,0.737704918032787,61,0.879004025084708
"Psycho","Muse",69,"2015-06-04","rock","album rock",0.555,0.883,2,-3.426,1,0.0341,0.00114,0.041,0.868,0.507,125.02,316718,0.0285714285714286,0.0285714285714286,0.971428571428571,0.514285714285714,35,0.498531816947568
"A Hard Rain's A-Gonna Fall","Bob Dylan",59,"1963-05-27","rock","album rock",0.567,0.198,4,-18.681,1,0.0327,0.919,0.000871,0.135,0.321,92.467,412200,0.0136986301369863,0.0273972602739726,0.972602739726027,0.602739726027397,73,0.701488072687151
"Gold on the Ceiling","The Black Keys",69,"2011-12-06","rock","album rock",0.505,0.833,0,-4.632,1,0.0475,0.00772,7.9e-05,0.069,0.565,130.121,224333,0.0222222222222222,0,1,0.466666666666667,45,0.613353363080777
"More Than a Feeling","Boston",78,"1976","rock","album rock",0.377,0.682,7,-8.039,1,0.0299,0.000894,0.00217,0.0504,0.288,108.736,285133,0,0.037037037037037,0.962962962962963,0.518518518518518,27,0.467624919936648
"Just What I Needed","The Cars",69,"1978-06-06","rock","album rock",0.619,0.579,4,-9.307,1,0.0473,0.0152,6.4e-05,0.0858,0.69,127.224,225627,0.173913043478261,0.0869565217391304,0.91304347826087,0.434782608695652,23,0.550786879692359
"Poison","Alice Cooper",70,"1989-07-25","rock","album rock",0.28,0.908,2,-5.509,0,0.109,0.0327,8.85e-06,0.18,0.26,118.698,270080,0,0.0384615384615385,0.961538461538462,0.384615384615385,52,0.410944264377506
"American Girl","Tom Petty and the Heartbreakers",73,"1976-11-09","rock","album rock",0.55,0.824,2,-5.988,1,0.0334,0.448,0.000127,0.366,0.777,114.512,214733,0.0833333333333333,0.0416666666666667,0.958333333333333,0.5,24,0.521682740892178
"Sweet Home Alabama","Lynyrd Skynyrd",81,"1974-04-15","rock","album rock",0.596,0.605,7,-12.145,1,0.0255,0.181,0.000331,0.0863,0.886,97.798,283800,0.0232558139534884,0.0232558139534884,0.976744186046512,0.488372093023256,43,0.523584083124375
"Mr. Blue Sky","Electric Light Orchestra",79,"1977","rock","album rock",0.388,0.338,10,-10.054,1,0.0328,0.652,3.72e-06,0.248,0.477,177.784,303373,0.0365853658536585,0.024390243902439,0.975609756097561,0.621951219512195,82,0.749973810715023
"Hotel California - 2013 Remaster","Eagles",82,"1976-12-08","rock","album rock",0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,391376,0.0188679245283019,0.0754716981132075,0.924528301886792,0.490566037735849,53,0.582309112773279
"Give A Little Bit","Supertramp",74,"1977-01-01","rock","album rock",0.531,0.818,2,-5.358,1,0.0452,0.0694,0.0096,0.263,0.471,90.767,248173,0.032258064516129,0.0645161290322581,0.935483870967742,0.629032258064516,62,0.865835071086598
"Sweet Child O' Mine","Guns N' Roses",82,"1987-01-01","rock","classic rock",0.454,0.91,6,-7.766,1,0.0446,0.0852,0.0988,0.116,0.63,125.116,354520,0.027027027027027,0,1,0.486486486486487,37,0.541902107455532
"Have You Ever Seen The Rain","Creedence Clearwater Revival",78,"1970-12-07","rock","classic rock",0.741,0.697,0,-7.028,1,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,160133,0.0128205128205128,0.0384615384615385,0.961538461538462,0.602564102564103,78,0.850039718586489
"Come Together - Remastered 2009","The Beatles",79,"1969-09-26","rock","classic rock",0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,259947,0.0150375939849624,0.12781954887218,0.87218045112782,0.56390977443609,133,0.656081050182844
"(I Can't Get No) Satisfaction - Mono Version","The Rolling Stones",76,"1965-07-30","rock","classic rock",0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,222813,0,0.0697674418604651,0.930232558139535,0.627906976744186,86,0.801504734546928
"Another Brick in the Wall, Pt. 2","Pink Floyd",76,"1979-11-30","rock","classic rock",0.694,0.394,0,-15.881,1,0.0428,0.0781,0.000677,0.247,0.719,104.126,238747,0,0.0461538461538462,0.953846153846154,0.646153846153846,65,0.749507670011802
"You Shook Me All Night Long","AC/DC",78,"1980-07-25","rock","classic rock",0.532,0.767,7,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361,210173,0.0337078651685393,0.0786516853932584,0.921348314606742,0.438202247191011,89,0.554716962168726
"I Saw Her Standing There - Remastered 2009","The Beatles",71,"1963-03-22","rock","classic rock",0.491,0.801,4,-9.835,1,0.0361,0.27,0,0.0665,0.971,160.109,173947,0.0181818181818182,0.145454545454545,0.854545454545454,0.363636363636364,55,0.438591692244816
"Should I Stay or Should I Go - Remastered","The Clash",79,"1982","rock","classic rock",0.742,0.833,2,-6.463,1,0.115,0.079,0,0.384,0.816,113.375,188987,0,0.0757575757575758,0.924242424242424,0.5,66,0.605258963619592
"Highway to Hell","AC/DC",83,"1979-07-27","rock","classic rock",0.573,0.913,6,-4.793,0,0.132,0.0591,0.00173,0.156,0.422,115.715,208400,0.121212121212121,0.151515151515152,0.848484848484849,0.454545454545455,99,0.587839963938812
"Sweet Home Alabama","Lynyrd Skynyrd",27,"1974-04-15","rock","classic rock",0.597,0.605,7,-12.013,1,0.0255,0.181,0.000331,0.118,0.886,97.782,281147,0.0232558139534884,0.0232558139534884,0.976744186046512,0.488372093023256,43,0.528524803005893
"Back In Black","AC/DC",83,"1980-07-25","rock","classic rock",0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,255493,0.0144927536231884,0.0434782608695652,0.956521739130435,0.492753623188406,69,0.540316456669138
"Dream On","Aerosmith",78,"1973-01-05","rock","classic rock",0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,266960,0.0746268656716418,0.0298507462686567,0.970149253731343,0.537313432835821,67,0.550135578475617
"Paradise City","Guns N' Roses",78,"1987-01-01","rock","classic rock",0.273,0.952,11,-8.762,1,0.0841,0.0169,0.0112,0.142,0.475,100.269,405640,0.115384615384615,0.0769230769230769,0.923076923076923,0.538461538461538,52,0.396987192129437
"Revolution - Remastered 2009","The Beatles",68,"1973-04-02","rock","classic rock",0.407,0.834,6,-9.224,1,0.208,0.0734,0.00021,0.241,0.71,121.38,205293,0.04,0,1,0.56,75,0.597605373782837
"Dust in the Wind","Kansas",77,"1977","rock","classic rock",0.475,0.322,7,-10.687,1,0.0283,0.367,0.00056,0.11,0.387,93.503,206267,0,0,1,0.555555555555556,36,0.618071749506977
"Paranoid","Black Sabbath",15,"2014-03-28","rock","classic rock",0.426,0.619,4,-11.501,0,0.0722,8.44e-05,0.00239,0.17,0.382,162.721,168440,0.0175438596491228,0.087719298245614,0.912280701754386,0.43859649122807,57,0.626371720681423
"More Than a Feeling","Boston",19,"1976","rock","classic rock",0.377,0.682,7,-8.039,1,0.0299,0.000894,0.00217,0.0504,0.288,108.736,285133,0,0.037037037037037,0.962962962962963,0.518518518518518,27,0.467624919936648
"Give A Little Bit","Supertramp",74,"1977-01-01","rock","classic rock",0.531,0.818,2,-5.358,1,0.0452,0.0694,0.0096,0.263,0.471,90.767,248173,0.032258064516129,0.0645161290322581,0.935483870967742,0.629032258064516,62,0.865835071086598
"Bad Moon Rising","Creedence Clearwater Revival",24,"1969-08-03","rock","classic rock",0.647,0.762,2,-5.856,1,0.0287,0.0599,3.35e-06,0.0705,0.93,89.837,141600,0.018018018018018,0.0990990990990991,0.900900900900901,0.594594594594595,111,0.750199076194839
"Welcome To The Jungle","Guns N' Roses",14,"2004-01-01","rock","classic rock",0.456,0.978,10,-4.869,0,0.112,0.0301,0.499,0.313,0.327,123.411,271867,0.0638297872340425,0.0638297872340425,0.936170212765957,0.382978723404255,47,0.328410113549734
"Black Dog - Remaster","Led Zeppelin",73,"1971-11-08","rock","classic rock",0.437,0.864,4,-7.842,0,0.0904,0.396,0.0314,0.242,0.749,81.394,295387,0.0185185185185185,0.0555555555555556,0.944444444444444,0.444444444444444,54,0.367706445116758
"One","U2",77,"1991-11-18","rock","classic rock",0.392,0.534,0,-8.793,1,0.0369,0.245,0.00104,0.155,0.325,181.305,276187,0.027027027027027,0.0540540540540541,0.945945945945946,0.540540540540541,37,0.487591789307656
"Down On The Corner","Creedence Clearwater Revival",19,"1969-11-02","rock","classic rock",0.831,0.544,0,-9.288,1,0.0837,0.594,0.00389,0.0736,0.856,108.177,166280,0.119047619047619,0.0238095238095238,0.976190476190476,0.404761904761905,42,0.480148945553685
"Who Are You","The Who",17,"1978-08-18","rock","classic rock",0.651,0.661,9,-11.405,1,0.0511,0.265,0.00313,0.106,0.489,156.371,378707,0.28,0.24,0.76,0.28,25,0.555230508018072
"Fortunate Son","Creedence Clearwater Revival",16,"2005-12-14","rock","classic rock",0.636,0.746,0,-3.785,1,0.0393,0.0648,0.29,0.173,0.432,132.31,138053,0.0350877192982456,0.0526315789473684,0.947368421052632,0.526315789473684,57,0.616699586899056
"Comfortably Numb","Pink Floyd",74,"1979-11-30","rock","classic rock",0.472,0.366,11,-12.595,0,0.0286,0.15,0.308,0.0837,0.171,127.167,382297,0.0425531914893617,0.0212765957446809,0.978723404255319,0.553191489361702,47,0.59802234633327
"Creep","Radiohead",20,"1993-04-23","rock","classic rock",0.532,0.344,7,-13.057,1,0.035,0.00563,0.000473,0.115,0.126,91.834,235667,0.0851063829787234,0.148936170212766,0.851063829787234,0.382978723404255,47,0.493086034035222
"Pinball Wizard","The Who",18,"1969-05-23","rock","classic rock",0.543,0.715,2,-8.89,1,0.0356,0.0192,0,0.256,0.468,124.011,180943,0.121212121212121,0.181818181818182,0.818181818181818,0.515151515151515,33,0.866837857359735
"Don't Stop - 2004 Remaster","Fleetwood Mac",67,"1977-02-04","rock","classic rock",0.672,0.72,9,-7.781,1,0.035,0.0373,9.38e-06,0.0371,0.828,118.731,193347,0.0357142857142857,0.0714285714285714,0.928571428571429,0.857142857142857,28,0.90875564953906
"Immigrant Song - Remaster","Led Zeppelin",77,"1970","rock","classic rock",0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,146250,0,0.0857142857142857,0.914285714285714,0.314285714285714,35,0.545795750915751
"La Grange - 2005 Remaster","ZZ Top",74,"1973-07-26","rock","classic rock",0.545,0.64,4,-9.937,0,0.224,0.00249,0.0304,0.196,0.606,80.544,230480,0.0131578947368421,0.0394736842105263,0.960526315789474,0.526315789473684,76,0.649945594091964
"Let It Rain","Eric Clapton",15,"1970-08-01","rock","classic rock",0.43,0.682,2,-10.267,1,0.0314,0.0534,0.00329,0.142,0.693,122.304,302493,0.0882352941176471,0,1,0.352941176470588,34,0.272050729029996
"Walk This Way","Aerosmith",65,"1980-11-11","rock","classic rock",0.629,0.785,5,-10.761,1,0.0471,0.0249,9.45e-06,0.0522,0.869,108.531,211027,0.0350877192982456,0.087719298245614,0.912280701754386,0.508771929824561,57,0.631851715324696
"Dream On","Aerosmith",61,"2011-09-13","rock","classic rock",0.412,0.528,1,-6.613,1,0.0259,0.298,5.03e-05,0.332,0.175,79.962,265093,0.0746268656716418,0.0298507462686567,0.970149253731343,0.537313432835821,67,0.554010079594145
"All Along the Watchtower","Jimi Hendrix",57,"1997-09-16","rock","classic rock",0.429,0.812,8,-6.252,1,0.0657,0.00282,2.44e-05,0.0882,0.625,113.279,238627,0.0714285714285714,0.0535714285714286,0.946428571428571,0.517857142857143,56,0.553568435256698
"Sex on Fire","Kings of Leon",12,"2008-08-11","rock","classic rock",0.544,0.903,9,-5.651,1,0.0545,0.00166,0.00632,0.1,0.432,153.629,204587,0,0,1,0.387755102040816,49,0.72418859179015
"It's Still Rock and Roll to Me","Billy Joel",66,"1980-03-12","rock","classic rock",0.752,0.684,0,-7.599,1,0.15,0.0994,0,0.0897,0.539,141.075,176440,0.0116279069767442,0.0930232558139535,0.906976744186046,0.63953488372093,86,0.828125510747444
"American Girl","Tom Petty and the Heartbreakers",5,"2010-01-01","rock","classic rock",0.557,0.733,2,-8.106,1,0.0325,0.457,9.04e-05,0.347,0.824,114.382,210453,0.0833333333333333,0.0416666666666667,0.958333333333333,0.5,24,0.532292245774591
